account_id,company_name,country,subregion,industry,employee_band,estimated_arr,segment,account_status,coverage_status,engagement_status,last_activity_date,employee_band_num,segment_num,cluster,tier,priority_flag
1577,"Lopez, Porter and Kramer",IN,India,Manufacturing,51-200,28300.0,SMB,Churned,Assigned,Stale,2024-08-07,2,1,2,Tier 3,Standard
1580,Moss-Garcia,IN,India,Professional Services,201-500,24800.0,SMB,Churned,Assigned,Stale,Never,3,1,2,Tier 3,Standard
1581,Gray Group,IN,India,E-commerce,201-500,1416300.0,Enterprise,Prospect,Assigned,Stale,2023-07-21,3,3,0,Tier 1,Priority
1582,Russell-Long,IN,India,Media,201-500,6800.0,SMB,Active,Assigned,Stale,Never,3,1,2,Tier 3,Standard
1583,Hernandez-Andrews,IN,India,E-commerce,201-500,17700.0,SMB,Inactive,Unassigned,No Coverage,Never,3,1,2,Tier 3,Standard
1584,"Ortiz, Vargas and Vazquez",IN,India,Education,51-200,9900.0,SMB,Inactive,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1585,Gibbs Ltd,IN,India,Logistics,201-500,43900.0,SMB,Active,Assigned,Stale,2023-10-03,3,1,2,Tier 3,Standard
1586,Cannon-Robertson,IN,India,Media,51-200,94500.0,Mid-Market,Active,Assigned,Stale,2022-10-13,2,2,1,Tier 2,Standard
1587,Baldwin and Sons,IN,India,Retail,501-2000,113000.0,Mid-Market,Churned,Assigned,Stale,2024-08-17,4,2,1,Tier 2,Standard
1588,"Hernandez, Daugherty and Payne",IN,India,SaaS,51-200,30100.0,SMB,Churned,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1589,Johnson-Randolph,IN,India,E-commerce,201-500,21900.0,SMB,Active,Unassigned,No Coverage,Never,3,1,2,Tier 3,Standard
1590,Tate Ltd,IN,India,Retail,51-200,196700.0,Mid-Market,Prospect,Assigned,Stale,2024-10-31,2,2,1,Tier 2,Standard
1592,"Davis, Hall and Golden",IN,India,E-commerce,1-50,33400.0,SMB,Prospect,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1593,Edwards-Harvey,IN,India,Professional Services,201-500,225000.0,Mid-Market,Prospect,Assigned,Stale,2024-09-24,3,2,1,Tier 2,Standard
1595,Davis PLC,IN,India,Logistics,501-2000,819400.0,Enterprise,Inactive,Unassigned,No Coverage,Never,4,3,0,Tier 1,Priority
1597,Cisneros-Meyers,IN,India,Education,51-200,55800.0,Mid-Market,Prospect,Assigned,Stale,2023-11-30,2,2,1,Tier 2,Standard
1598,Adams-Rice,IN,India,Education,51-200,19500.0,SMB,Prospect,Assigned,Stale,2024-01-13,2,1,2,Tier 3,Standard
1599,Turner LLC,IN,India,SaaS,1-50,7500.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1600,"Bonilla, Nichols and Morris",IN,India,Fintech,201-500,15000.0,SMB,Prospect,Assigned,Stale,Never,3,1,2,Tier 3,Standard
1603,Ford Group,IN,India,Logistics,201-500,129100.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1605,Allen Group,IN,India,Healthcare,1-50,40600.0,SMB,Active,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1606,Jimenez LLC,IN,India,Manufacturing,51-200,10600.0,SMB,Active,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1607,Huynh-Henry,IN,India,Retail,51-200,27700.0,SMB,Active,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1609,"Long, Walter and Evans",IN,India,Professional Services,1-50,6100.0,SMB,Active,Assigned,Stale,2024-01-17,1,1,2,Tier 3,Standard
1611,Salazar-Skinner,IN,India,Fintech,51-200,49700.0,SMB,Prospect,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1612,"Scott, Rose and Chavez",IN,India,Professional Services,1-50,48900.0,SMB,Inactive,Assigned,Stale,2024-08-21,1,1,2,Tier 3,Standard
1613,Hernandez and Sons,IN,India,E-commerce,51-200,20000.0,SMB,Active,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1614,Wilson PLC,IN,India,Media,51-200,148000.0,Mid-Market,Prospect,Assigned,Stale,2024-06-06,2,2,1,Tier 2,Standard
1615,Williams Inc,IN,India,SaaS,1-50,27200.0,SMB,Prospect,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1616,"White, Freeman and White",IN,India,Retail,501-2000,169700.0,Mid-Market,Active,Assigned,Stale,2024-07-24,4,2,1,Tier 2,Standard
1617,Barker-Espinoza,IN,India,Retail,51-200,19100.0,SMB,Prospect,Assigned,Stale,2024-07-20,2,1,2,Tier 3,Standard
1618,King and Sons,IN,India,Retail,201-500,995000.0,Enterprise,Active,Unassigned,No Coverage,Never,3,3,0,Tier 1,Priority
1621,"Drake, Hall and Davis",IN,India,Retail,1-50,32700.0,SMB,Active,Assigned,Stale,2024-08-30,1,1,2,Tier 3,Standard
1622,"Allen, Boyle and Hernandez",IN,India,Healthcare,201-500,240400.0,Mid-Market,Inactive,Assigned,Stale,2023-11-13,3,2,1,Tier 2,Standard
1623,Castillo-Ward,IN,India,Media,2001+,1510200.0,Enterprise,Prospect,Unassigned,No Coverage,Never,5,3,0,Tier 1,Priority
1624,"Chaney, Rodriguez and Sandoval",IN,India,Healthcare,1-50,13100.0,SMB,Active,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1626,Mendoza Ltd,IN,India,Manufacturing,1-50,30200.0,SMB,Churned,Assigned,Stale,2023-03-10,1,1,2,Tier 3,Standard
1627,Hamilton-Moore,IN,India,Education,201-500,223600.0,Mid-Market,Prospect,Assigned,Stale,2024-03-05,3,2,1,Tier 2,Standard
1628,Fernandez Inc,IN,India,Healthcare,1-50,33900.0,SMB,Active,Assigned,Stale,2024-07-02,1,1,2,Tier 3,Standard
1629,Anderson LLC,IN,India,Education,1-50,30400.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1630,"Mcclain, Davis and Rose",IN,India,Professional Services,51-200,43400.0,SMB,Prospect,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1631,"Murphy, Thomas and Phelps",IN,India,Professional Services,1-50,5100.0,SMB,Churned,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1633,"Harris, Dickerson and Simmons",IN,India,Education,1-50,26200.0,SMB,Active,Assigned,Stale,2023-11-09,1,1,2,Tier 3,Standard
1634,Marshall-Rogers,IN,India,Fintech,201-500,191200.0,Mid-Market,Active,Assigned,Stale,2024-01-22,3,2,1,Tier 2,Standard
1636,Roach-Schmitt,IN,India,Logistics,51-200,40500.0,SMB,Inactive,Assigned,Stale,2024-06-03,2,1,2,Tier 3,Standard
1637,Butler-Long,IN,India,Healthcare,1-50,21500.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1639,"Wu, Smith and Ewing",IN,India,SaaS,1-50,19000.0,SMB,Active,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1641,"Lee, Alexander and Garcia",IN,India,Professional Services,51-200,48700.0,SMB,Churned,Assigned,Stale,2024-10-13,2,1,2,Tier 3,Standard
1642,Patel and Sons,IN,India,SaaS,201-500,26300.0,SMB,Prospect,Assigned,Stale,Never,3,1,2,Tier 3,Standard
1643,"Mcdonald, Brown and Moss",IN,India,E-commerce,1-50,45200.0,SMB,Prospect,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1644,Shields-Campbell,IN,India,Fintech,1-50,43100.0,SMB,Active,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1646,Ramos-Nelson,IN,India,Education,2001+,1277000.0,Enterprise,Churned,Assigned,Stale,2024-04-01,5,3,0,Tier 1,Priority
1647,"Richmond, Vaughn and Hull",IN,India,Manufacturing,51-200,183900.0,Mid-Market,Prospect,Assigned,Stale,2023-08-11,2,2,1,Tier 2,Standard
1648,Mendoza-Lewis,IN,India,SaaS,51-200,7000.0,SMB,Inactive,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1649,Santiago LLC,IN,India,Professional Services,1-50,20800.0,SMB,Prospect,Assigned,Stale,2023-12-27,1,1,2,Tier 3,Standard
1652,Smith Group,IN,India,E-commerce,501-2000,178500.0,Mid-Market,Prospect,Assigned,Stale,2024-01-12,4,2,1,Tier 2,Standard
1653,Robertson LLC,IN,India,Healthcare,1-50,36800.0,SMB,Active,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1654,"Taylor, Wood and Perkins",IN,India,Fintech,201-500,14000.0,SMB,Inactive,Assigned,Stale,Never,3,1,2,Tier 3,Standard
1655,Lara LLC,IN,India,E-commerce,51-200,21400.0,SMB,Prospect,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1656,Day LLC,IN,India,Education,201-500,1274100.0,Enterprise,Churned,Assigned,Stale,2024-02-06,3,3,0,Tier 1,Priority
1657,"Alexander, Garcia and Esparza",IN,India,Retail,1-50,35700.0,SMB,Churned,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1658,"Rojas, Henry and Ward",IN,India,Fintech,1-50,39800.0,SMB,Active,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1659,Richard PLC,IN,India,SaaS,1-50,26000.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1661,Salazar-Foster,IN,India,E-commerce,201-500,9500.0,SMB,Inactive,Assigned,Stale,2023-04-12,3,1,2,Tier 3,Standard
1662,"Rodriguez, Bates and Molina",IN,India,Media,51-200,32700.0,SMB,Prospect,Assigned,Stale,2024-05-23,2,1,2,Tier 3,Standard
1663,Suarez PLC,IN,India,Healthcare,1-50,21800.0,SMB,Active,Assigned,Stale,2024-06-27,1,1,2,Tier 3,Standard
1664,Hunter-Davis,IN,India,Retail,201-500,39800.0,SMB,Active,Assigned,Stale,Never,3,1,2,Tier 3,Standard
1665,Logan-Johnson,IN,India,Professional Services,2001+,1801500.0,Enterprise,Active,Assigned,Stale,2022-10-18,5,3,0,Tier 1,Priority
1666,Howell Group,IN,India,E-commerce,201-500,20000.0,SMB,Active,Assigned,Stale,2024-05-10,3,1,2,Tier 3,Standard
1667,Hutchinson-Castillo,IN,India,Manufacturing,1-50,12400.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1669,Wilson Inc,IN,India,Healthcare,1-50,12200.0,SMB,Inactive,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1670,Thomas-Smith,IN,India,E-commerce,201-500,216300.0,Mid-Market,Active,Assigned,Stale,2023-09-13,3,2,1,Tier 2,Standard
1671,"Farmer, Jenkins and Brown",IN,India,Education,201-500,76700.0,Mid-Market,Prospect,Assigned,Stale,2023-07-09,3,2,1,Tier 2,Standard
1672,"Gordon, Skinner and Smith",IN,India,Professional Services,51-200,20600.0,SMB,Active,Assigned,Stale,2024-01-06,2,1,2,Tier 3,Standard
1674,Oconnell-Collins,IN,India,Logistics,1-50,11200.0,SMB,Inactive,Assigned,Stale,2023-02-28,1,1,2,Tier 3,Standard
1675,Duarte Ltd,IN,India,SaaS,51-200,135100.0,Mid-Market,Prospect,Assigned,Stale,2024-09-25,2,2,1,Tier 2,Standard
1677,Caldwell Group,IN,India,E-commerce,51-200,38000.0,SMB,Prospect,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1679,Gordon-Jones,IN,India,Media,51-200,110600.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1680,"Mcintyre, Collier and Campbell",IN,India,E-commerce,501-2000,192400.0,Mid-Market,Active,Assigned,Stale,2024-07-28,4,2,1,Tier 2,Standard
1681,Vincent-West,IN,India,Professional Services,51-200,22300.0,SMB,Active,Assigned,Stale,2022-11-21,2,1,2,Tier 3,Standard
1682,Ryan Inc,IN,India,Manufacturing,51-200,41600.0,SMB,Active,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1683,Dennis Inc,IN,India,Manufacturing,1-50,27000.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1685,Craig Ltd,IN,India,SaaS,51-200,19600.0,SMB,Inactive,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1686,Gonzalez Inc,IN,India,Education,1-50,8800.0,SMB,Prospect,Assigned,Stale,2023-09-08,1,1,2,Tier 3,Standard
1687,Sanchez Group,IN,India,Retail,51-200,25600.0,SMB,Churned,Assigned,Stale,2024-06-20,2,1,2,Tier 3,Standard
1688,Reid LLC,IN,India,Fintech,1-50,19700.0,SMB,Prospect,Assigned,Stale,2023-10-13,1,1,2,Tier 3,Standard
1689,Vargas PLC,IN,India,Education,1-50,37600.0,SMB,Active,Assigned,Stale,2023-09-15,1,1,2,Tier 3,Standard
1690,Hill-Lin,IN,India,Education,51-200,38600.0,SMB,Active,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1691,"Howard, Arnold and Tucker",IN,India,Healthcare,501-2000,164200.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,4,2,1,Tier 2,Standard
1692,Parsons LLC,IN,India,E-commerce,51-200,26300.0,SMB,Prospect,Assigned,Stale,2023-04-28,2,1,2,Tier 3,Standard
1694,Miller LLC,IN,India,Logistics,51-200,40200.0,SMB,Inactive,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1696,"Adams, Berger and David",IN,India,SaaS,1-50,33600.0,SMB,Churned,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1697,Johnson LLC,IN,India,Healthcare,1-50,20600.0,SMB,Prospect,Assigned,Stale,2024-03-19,1,1,2,Tier 3,Standard
1698,Thomas Inc,IN,India,Media,51-200,101100.0,Mid-Market,Churned,Assigned,Stale,2024-11-20,2,2,1,Tier 2,Standard
1699,Williams and Sons,IN,India,Media,51-200,38700.0,SMB,Prospect,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1700,"Sanchez, Moore and Mitchell",IN,India,SaaS,1-50,33100.0,SMB,Inactive,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1702,Morgan PLC,IN,India,E-commerce,201-500,14800.0,SMB,Active,Unassigned,No Coverage,Never,3,1,2,Tier 3,Standard
1703,Green and Sons,IN,India,Logistics,1-50,20800.0,SMB,Active,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1704,Rice-Silva,IN,India,Retail,201-500,187400.0,Mid-Market,Prospect,Assigned,Stale,2023-12-28,3,2,1,Tier 2,Standard
1705,Richardson-Moore,IN,India,E-commerce,51-200,23200.0,SMB,Churned,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1706,Smith Group,IN,India,Fintech,51-200,5200.0,SMB,Prospect,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1707,Torres PLC,IN,India,Healthcare,1-50,23800.0,SMB,Active,Assigned,Stale,2024-09-11,1,1,2,Tier 3,Standard
1708,"Jackson, Henry and Williams",IN,India,SaaS,1-50,27700.0,SMB,Inactive,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1709,Nash PLC,IN,India,SaaS,51-200,12500.0,SMB,Churned,Assigned,Stale,2022-09-25,2,1,2,Tier 3,Standard
1710,Vazquez Group,IN,India,Healthcare,201-500,43900.0,SMB,Inactive,Unassigned,No Coverage,Never,3,1,2,Tier 3,Standard
1711,"Faulkner, Williamson and Richards",IN,India,SaaS,1-50,37100.0,SMB,Active,Assigned,Stale,2023-09-23,1,1,2,Tier 3,Standard
1712,West-Castro,IN,India,E-commerce,51-200,25700.0,SMB,Active,Assigned,Stale,2023-05-18,2,1,2,Tier 3,Standard
1713,Johnson-Roberts,IN,India,E-commerce,51-200,10000.0,SMB,Churned,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1715,Huff-Snyder,IN,India,Fintech,201-500,64100.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1716,Johnson LLC,IN,India,SaaS,1-50,42200.0,SMB,Prospect,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1717,"Church, Barnes and Freeman",IN,India,Fintech,51-200,46700.0,SMB,Prospect,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1718,"Marshall, Ramirez and Black",IN,India,Logistics,201-500,201600.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1720,Washington and Sons,IN,India,Media,51-200,36900.0,SMB,Active,Assigned,Stale,2024-08-05,2,1,2,Tier 3,Standard
1721,Smith-Edwards,IN,India,E-commerce,201-500,189900.0,Mid-Market,Prospect,Assigned,Stale,2024-06-07,3,2,1,Tier 2,Standard
1722,"Mitchell, Walker and Perry",IN,India,E-commerce,51-200,44600.0,SMB,Active,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1723,"Haynes, White and Moore",IN,India,E-commerce,1-50,24800.0,SMB,Prospect,Assigned,Stale,2024-07-27,1,1,2,Tier 3,Standard
1724,"Solis, Paul and Stone",IN,India,E-commerce,51-200,101500.0,Mid-Market,Prospect,Assigned,Stale,2024-09-25,2,2,1,Tier 2,Standard
1725,Howard-Brown,IN,India,Professional Services,51-200,37500.0,SMB,Inactive,Assigned,Stale,2024-05-17,2,1,2,Tier 3,Standard
1726,Henry Inc,IN,India,Education,501-2000,1376700.0,Enterprise,Prospect,Assigned,Stale,2024-04-25,4,3,0,Tier 1,Priority
1727,"Garrett, Cook and Clark",IN,India,Fintech,1-50,44200.0,SMB,Inactive,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1728,Nicholson Group,IN,India,Fintech,1-50,14300.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1729,Mclaughlin-Hansen,IN,India,Retail,201-500,25700.0,SMB,Prospect,Assigned,Stale,Never,3,1,2,Tier 3,Standard
1730,"Allen, Martinez and Juarez",IN,India,Retail,51-200,122700.0,Mid-Market,Churned,Assigned,Stale,2024-11-22,2,2,1,Tier 2,Standard
1731,Owen PLC,IN,India,SaaS,51-200,48300.0,SMB,Active,Assigned,Stale,2024-09-11,2,1,2,Tier 3,Standard
1732,"Mccarthy, Jones and Serrano",IN,India,Healthcare,1-50,16200.0,SMB,Prospect,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1733,"Wilkins, Moss and Oconnor",IN,India,Fintech,51-200,141200.0,Mid-Market,Prospect,Assigned,Stale,2023-06-26,2,2,1,Tier 2,Standard
1734,Shepherd-Williamson,IN,India,Healthcare,501-2000,233500.0,Mid-Market,Active,Assigned,Stale,2024-09-14,4,2,1,Tier 2,Standard
1736,Ray-Booth,IN,India,Fintech,201-500,64600.0,Mid-Market,Inactive,Assigned,Stale,2024-05-21,3,2,1,Tier 2,Standard
1737,Short PLC,IN,India,Media,1-50,18500.0,SMB,Churned,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1738,"Rodriguez, Stark and Campbell",IN,India,Education,51-200,33600.0,SMB,Active,Assigned,Stale,2024-02-08,2,1,2,Tier 3,Standard
1739,Butler-Henry,IN,India,Manufacturing,51-200,12900.0,SMB,Churned,Assigned,Stale,2024-04-19,2,1,2,Tier 3,Standard
1740,Bailey Inc,IN,India,Media,51-200,99800.0,Mid-Market,Active,Assigned,Stale,2023-09-24,2,2,1,Tier 2,Standard
1741,Gibson and Sons,IN,India,Media,501-2000,1905000.0,Enterprise,Churned,Assigned,Stale,2023-06-12,4,3,0,Tier 1,Priority
1742,Malone-Rodriguez,IN,India,Media,1-50,8000.0,SMB,Churned,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1743,Bryant-Love,IN,India,Healthcare,1-50,29200.0,SMB,Prospect,Unassigned,No Coverage,Never,1,1,2,Tier 3,Standard
1744,Morrison and Sons,IN,India,Professional Services,51-200,19400.0,SMB,Active,Assigned,Stale,2024-01-09,2,1,2,Tier 3,Standard
1745,Rodriguez-Owens,IN,India,E-commerce,1-50,12000.0,SMB,Prospect,Assigned,Stale,2023-06-12,1,1,2,Tier 3,Standard
1746,"Black, Greer and Hughes",IN,India,Manufacturing,1-50,28200.0,SMB,Inactive,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1748,Mcpherson PLC,IN,India,SaaS,201-500,113100.0,Mid-Market,Prospect,Assigned,Stale,2024-05-08,3,2,1,Tier 2,Standard
1749,White-Odom,IN,India,Manufacturing,51-200,23400.0,SMB,Inactive,Unassigned,No Coverage,Never,2,1,2,Tier 3,Standard
1750,"Harrell, Johnston and Petty",IN,India,SaaS,201-500,90400.0,Mid-Market,Prospect,Assigned,Stale,2024-08-15,3,2,1,Tier 2,Standard
1751,"Shaffer, Miles and Bird",IN,India,Professional Services,51-200,22200.0,SMB,Prospect,Assigned,Stale,2023-09-30,2,1,2,Tier 3,Standard
1752,Barnett-Stone,IN,India,Professional Services,51-200,71400.0,Mid-Market,Inactive,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1753,Anderson Inc,IN,India,Media,2001+,1906700.0,Enterprise,Churned,Assigned,Stale,2023-12-05,5,3,0,Tier 1,Priority
1754,"Haynes, Pollard and Molina",IN,India,Manufacturing,1-50,32300.0,SMB,Prospect,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1755,Frank and Sons,IN,India,Education,1-50,17800.0,SMB,Active,Assigned,Stale,2024-11-20,1,1,2,Tier 3,Standard
1756,Gonzales Group,IN,India,Logistics,201-500,168000.0,Mid-Market,Inactive,Assigned,Stale,2024-11-26,3,2,1,Tier 2,Standard
1757,"Carter, James and Boyd",IN,India,Logistics,51-200,41800.0,SMB,Prospect,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1759,"Harper, Nash and Vang",IN,India,SaaS,51-200,35500.0,SMB,Prospect,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1761,Mccoy Ltd,IN,India,Retail,201-500,1146500.0,Enterprise,Active,Assigned,Stale,2024-05-14,3,3,0,Tier 1,Priority
1762,White-Flores,IN,India,Professional Services,201-500,148400.0,Mid-Market,Prospect,Assigned,Stale,2024-07-21,3,2,1,Tier 2,Standard
1763,Ochoa-Hughes,IN,India,Fintech,501-2000,1616000.0,Enterprise,Prospect,Assigned,Stale,2023-10-18,4,3,0,Tier 1,Priority
1764,Boyer-Rhodes,IN,India,Manufacturing,51-200,49700.0,SMB,Inactive,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1765,Barrett Group,IN,India,Professional Services,51-200,44600.0,SMB,Active,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1766,Gaines-Kelley,IN,India,Education,51-200,40200.0,SMB,Prospect,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1767,"Ford, Chavez and Mcmillan",IN,India,Manufacturing,1-50,42300.0,SMB,Inactive,Assigned,Stale,2024-10-31,1,1,2,Tier 3,Standard
1768,Wilkins-Brewer,IN,India,Professional Services,51-200,39600.0,SMB,Active,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1769,Harvey-Bauer,IN,India,Manufacturing,201-500,193000.0,Mid-Market,Active,Unassigned,No Coverage,Never,3,2,1,Tier 2,Standard
1771,"Murphy, Scott and Lewis",IN,India,Education,1-50,19200.0,SMB,Active,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1773,Abbott-Thomas,IN,India,Education,201-500,125000.0,Mid-Market,Prospect,Assigned,Stale,2024-03-25,3,2,1,Tier 2,Standard
1774,"Ingram, Alexander and Johnson",IN,India,Fintech,1-50,23000.0,SMB,Prospect,Assigned,Stale,2023-09-22,1,1,2,Tier 3,Standard
1775,Lloyd and Sons,IN,India,Media,51-200,31000.0,SMB,Active,Assigned,Stale,2024-10-27,2,1,2,Tier 3,Standard
1776,Miller LLC,IN,India,Logistics,51-200,113400.0,Mid-Market,Prospect,Assigned,Stale,2024-11-27,2,2,1,Tier 2,Standard
1778,"Hernandez, Smith and Barnes",IN,India,Manufacturing,51-200,47600.0,SMB,Prospect,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1781,Lowery-Mullins,IN,India,Logistics,501-2000,62200.0,Mid-Market,Prospect,Unassigned,No Coverage,Never,4,2,1,Tier 2,Standard
1782,"Juarez, Lawrence and Garcia",IN,India,E-commerce,51-200,133800.0,Mid-Market,Active,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1783,"Hunt, Parker and Andersen",IN,India,Logistics,51-200,71900.0,Mid-Market,Active,Unassigned,No Coverage,Never,2,2,1,Tier 2,Standard
1785,Bell-Marsh,IN,India,SaaS,51-200,22000.0,SMB,Active,Assigned,Stale,2024-09-23,2,1,2,Tier 3,Standard
1787,Sweeney Group,IN,India,Manufacturing,51-200,32100.0,SMB,Inactive,Assigned,Stale,2023-04-15,2,1,2,Tier 3,Standard
1788,Gray-Ball,IN,India,Media,201-500,29300.0,SMB,Active,Assigned,Stale,2024-05-11,3,1,2,Tier 3,Standard
1789,"Lee, Martinez and Rodriguez",IN,India,Fintech,51-200,28200.0,SMB,Prospect,Assigned,Stale,Never,2,1,2,Tier 3,Standard
1790,"Harrison, Mcdonald and Ramos",IN,India,Manufacturing,1-50,32700.0,SMB,Prospect,Assigned,Stale,2024-10-10,1,1,2,Tier 3,Standard
1792,Gordon Inc,IN,India,Education,1-50,21900.0,SMB,Prospect,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1793,Smith Inc,IN,India,Healthcare,51-200,245900.0,Mid-Market,Prospect,Assigned,Stale,2024-07-17,2,2,1,Tier 2,Standard
1794,"Riddle, Moore and Kelley",IN,India,Professional Services,1-50,5500.0,SMB,Active,Assigned,Stale,2024-11-30,1,1,2,Tier 3,Standard
1795,Arnold-Montgomery,IN,India,Manufacturing,51-200,14700.0,SMB,Active,Assigned,Stale,2024-03-24,2,1,2,Tier 3,Standard
1796,Campbell-Mays,IN,India,Retail,1-50,45200.0,SMB,Inactive,Assigned,Stale,Never,1,1,2,Tier 3,Standard
1798,Wilson Group,IN,India,Fintech,1-50,48400.0,SMB,Inactive,Assigned,Stale,2024-11-09,1,1,2,Tier 3,Standard
1799,Wood Group,IN,India,Fintech,201-500,18300.0,SMB,Inactive,Assigned,Stale,Never,3,1,2,Tier 3,Standard
1800,"Simpson, David and Rhodes",IN,India,Healthcare,201-500,47400.0,SMB,Prospect,Assigned,Stale,Never,3,1,2,Tier 3,Standard
1801,"Lewis, Villarreal and Morris",AU,ANZ,Retail,51-200,38500.0,SMB,Prospect,Assigned,Stale,2024-07-27,2,1,2,Tier 3,Standard
1802,"Lindsey, Cook and Pena",AU,ANZ,Logistics,501-2000,884600.0,Enterprise,Prospect,Assigned,Stale,2023-04-03,4,3,0,Tier 1,Priority
1804,"Reid, Johnson and Morris",NZ,ANZ,Retail,2001+,737200.0,Enterprise,Active,Assigned,Stale,2024-11-10,5,3,0,Tier 1,Priority
1805,Odonnell Group,NZ,ANZ,Manufacturing,201-500,1069000.0,Enterprise,Active,Assigned,Stale,2024-07-30,3,3,0,Tier 1,Priority
1807,Olsen-Martinez,AU,ANZ,Education,501-2000,82100.0,Mid-Market,Churned,Assigned,Stale,2024-07-27,4,2,1,Tier 2,Standard
1808,Moreno and Sons,AU,ANZ,Manufacturing,51-200,128200.0,Mid-Market,Active,Assigned,Stale,2023-11-07,2,2,1,Tier 2,Standard
1809,Jimenez-Goodman,AU,ANZ,Media,2001+,466100.0,Enterprise,Active,Assigned,Stale,2024-04-16,5,3,0,Tier 1,Standard
1811,Schultz-Willis,NZ,ANZ,E-commerce,501-2000,137700.0,Mid-Market,Prospect,Assigned,Stale,2022-05-12,4,2,1,Tier 2,Standard
1812,"Villa, Evans and Williams",AU,ANZ,SaaS,2001+,1569900.0,Enterprise,Churned,Assigned,Stale,2023-07-07,5,3,0,Tier 1,Priority
1813,Kim Ltd,NZ,ANZ,Media,501-2000,697000.0,Enterprise,Active,Assigned,Stale,2024-06-15,4,3,0,Tier 1,Priority
1814,Willis Group,NZ,ANZ,Logistics,501-2000,70600.0,Mid-Market,Prospect,Assigned,Stale,2023-03-03,4,2,1,Tier 2,Standard
